outer_id,speaker_id,제주방언,표준어
DZES20000051.1.1.103,1,라는,라는
DZES20000051.1.1.103,1,마음이,마음이
DZES20000051.1.1.103,1,좀,좀
DZES20000051.1.1.103,1,들었죠.,들었죠.
DZES20000051.1.1.104,2,아멘,아멘
DZES20000051.1.1.104,2,아멘,아멘
DZES20000051.1.1.104,2,아멘,아멘
DZES20000051.1.1.104,2,아멘,아멘
DZES20000051.1.1.105,2,근데,근데
DZES20000051.1.1.105,2,그,그
DZES20000051.1.1.105,2,정제하면,정제하면
DZES20000051.1.1.106,2,정제,정제
DZES20000051.1.1.106,2,자꾸,자꾸
DZES20000051.1.1.106,2,정제에,정제에
DZES20000051.1.1.106,2,빠지는,빠지는
DZES20000051.1.1.106,2,것은,것은
DZES20000051.1.1.107,2,하나님,하나님
DZES20000051.1.1.107,2,기뻐하는,기뻐하는
DZES20000051.1.1.107,2,일이,일이
DZES20000051.1.1.107,2,아니더라고,아니더라고
DZES20000051.1.1.107,2,정제에,정제에
DZES20000051.1.1.107,2,빠지는,빠지는
DZES20000051.1.1.107,2,거,거
DZES20000051.1.1.108,2,나도,나도
DZES20000051.1.1.108,2,인제,인제
DZES20000051.1.1.108,2,가끔,가끔
DZES20000051.1.1.108,2,그랬거든,그랬거든
DZES20000051.1.1.108,2,뭐에,뭐에
DZES20000051.1.1.108,2,나는,나는
DZES20000051.1.1.108,2,그런,그런
DZES20000051.1.1.108,2,게,게
DZES20000051.1.1.108,2,있었냐면,있었냐면
DZES20000051.1.1.109,2,난,난
DZES20000051.1.1.109,2,기도를,기도를
DZES20000051.1.1.109,2,이만큼,이만큼
DZES20000051.1.1.109,2,해야,해야
DZES20000051.1.1.109,2,되고,되고
DZES20000051.1.1.109,2,평소에,평소에
DZES20000051.1.1.109,2,했던,했던
DZES20000051.1.1.109,2,만큼,만큼
DZES20000051.1.1.109,2,해야,해야
DZES20000051.1.1.109,2,돼,돼
DZES20000051.1.1.110,2,해야,해야
DZES20000051.1.1.110,2,되는데,되는데
DZES20000051.1.1.110,2,내가,내가
DZES20000051.1.1.110,2,이걸,이걸
DZES20000051.1.1.110,2,못하고,못하고
DZES20000051.1.1.110,2,있어요,있어요
DZES20000051.1.1.110,2,막,막
DZES20000051.1.1.110,2,거기,거기
DZES20000051.1.1.110,2,스트레스,스트레스
DZES20000051.1.1.110,2,받는,받는
DZES20000051.1.1.110,2,거야,거야
DZES20000051.1.1.111,2,일을,일을
DZES20000051.1.1.111,2,하면서,하면서
DZES20000051.1.1.112,2,이건,이건
DZES20000051.1.1.112,2,이,이
DZES20000051.1.1.112,2,일은,일은
DZES20000051.1.1.112,2,내가,내가
DZES20000051.1.1.112,2,이십사,이십사
DZES20000051.1.1.112,2,시간에서,시간에서
DZES20000051.1.1.112,2,뭐,뭐
DZES20000051.1.1.112,2,계속,계속
DZES20000051.1.1.112,2,그건,그건
DZES20000051.1.1.112,2,머릿속에,머릿속에
DZES20000051.1.1.112,2,생각하고,생각하고
DZES20000051.1.1.112,2,있는데,있는데
DZES20000051.1.1.113,2,하나님,하나님
DZES20000051.1.1.113,2,기도해야,기도해야
DZES20000051.1.1.113,2,돼,돼
DZES20000051.1.1.113,2,응,응
DZES20000051.1.1.114,2,이제,이제
DZES20000051.1.1.114,2,많이,많이
DZES20000051.1.1.114,2,우리,우리
DZES20000051.1.1.114,2,만나서,만나서
DZES20000051.1.1.114,2,우리가,우리가
DZES20000051.1.1.114,2,대화하듯이,대화하듯이
DZES20000051.1.1.114,2,하나님을,하나님을
DZES20000051.1.1.114,2,해야,해야
DZES20000051.1.1.114,2,돼,돼
DZES20000051.1.1.114,2,근데,근데
DZES20000051.1.1.114,2,그럴,그럴
DZES20000051.1.1.114,2,겨를이,겨를이
DZES20000051.1.1.114,2,안,안
DZES20000051.1.1.114,2,생기는,생기는
DZES20000051.1.1.114,2,거,거야
DZES20000051.1.1.115,2,거기에,거기에
DZES20000051.1.1.115,2,내,내
DZES20000051.1.1.115,2,정제에,정제에
DZES20000051.1.1.115,2,빠지는,빠지는
DZES20000051.1.1.115,2,거라,거야
DZES20000051.1.1.115,2,내가,내가
DZES20000051.1.1.116,2,어?,어?
DZES20000051.1.1.116,2,내가,내가
DZES20000051.1.1.116,2,하나님께,하나님께
DZES20000051.1.1.116,2,기도하고,기도하고
DZES20000051.1.1.116,2,새벽기도도,새벽기도도
DZES20000051.1.1.116,2,가고,가고
DZES20000051.1.1.116,2,해야,해야
DZES20000051.1.1.116,2,되는데,되는데
DZES20000051.1.1.116,2,내가,내가
DZES20000051.1.1.116,2,못,못
DZES20000051.1.1.116,2,갔어,갔어
DZES20000051.1.1.117,1,응,응
DZES20000051.1.1.118,2,그것도,그것도
DZES20000051.1.1.118,2,정제라고,정제라고
DZES20000051.1.1.118,2,생각이,생각이
DZES20000051.1.1.118,2,어느,어느
DZES20000051.1.1.118,2,날,날
DZES20000051.1.1.118,2,들더라고,들더라고
DZES20000051.1.1.118,2,아,아
DZES20000051.1.1.118,2,하나님이,하나님이
DZES20000051.1.1.118,2,나보고,나보고
DZES20000051.1.1.119,2,새벽교회도,새벽교회도
DZES20000051.1.1.119,2,안,안
DZES20000051.1.1.119,2,왔다고,왔다고
DZES20000051.1.1.119,2,혼내고,혼내고
DZES20000051.1.1.119,2,그러지는,그러지는
DZES20000051.1.1.119,2,않거든,않거든
DZES20000051.1.1.119,2,내가,내가
DZES20000051.1.1.119,2,하나님께,하나님께
DZES20000051.1.1.120,2,또,또
DZES20000051.1.1.120,2,그,그
DZES20000051.1.1.120,2,시간,시간
DZES20000051.1.1.120,2,또,또
DZES20000051.1.1.120,2,기도하면,기도하면
DZES20000051.1.1.120,2,되고,되고
DZES20000051.1.1.120,2,마음으로,마음으로
DZES20000051.1.1.120,2,이렇게,이렇게
DZES20000051.1.1.120,2,하면,하면
DZES20000051.1.1.120,2,되는데,되는데
DZES20000051.1.1.121,2,그,그
DZES20000051.1.1.121,2,내가,내가
DZES20000051.1.1.121,2,가야,가야
DZES20000051.1.1.121,2,되는데,되는데
DZES20000051.1.1.121,2,가야,가야
DZES20000051.1.1.121,2,되는데,되는데
DZES20000051.1.1.121,2,가야,가야
DZES20000051.1.1.121,2,되는데,되는데
DZES20000051.1.1.121,2,그것도,그것도
DZES20000051.1.1.121,2,하나의,하나의
DZES20000051.1.1.121,2,정제라고,정제라고
DZES20000051.1.1.121,2,어느,어느
DZES20000051.1.1.121,2,날,날
DZES20000051.1.1.121,2,깨달아지더라고,깨달아지더라고
DZES20000051.1.1.122,2,이게,이게
DZES20000051.1.1.122,2,상황에,상황에
DZES20000051.1.1.122,2,따라,따라
DZES20000051.1.1.122,2,못,못
DZES20000051.1.1.122,2,갈,갈
DZES20000051.1.1.122,2,수,수
DZES20000051.1.1.122,2,있는,있는
DZES20000051.1.1.122,2,거잖아,거잖아
DZES20000051.1.1.122,2,상황에,상황에
DZES20000051.1.1.122,2,따라,따라
DZES20000051.1.1.122,2,못,못
DZES20000051.1.1.122,2,가면,가면
DZES20000051.1.1.123,2,하나님,하나님
DZES20000051.1.1.123,2,이만저만,이만저만
DZES20000051.1.1.123,2,내가,내가
DZES20000051.1.1.123,2,못,못
DZES20000051.1.1.123,2,갔습니다,갔습니다
DZES20000051.1.1.123,2,이렇게,이렇게
DZES20000051.1.1.123,2,그냥,그냥
DZES20000051.1.1.123,2,그,그
DZES20000051.1.1.123,2,자리에서,자리에서
DZES20000051.1.1.123,2,고백해도,고백해도
DZES20000051.1.1.123,2,되고,되고
DZES20000051.1.1.123,2,기도해도,기도해도
DZES20000051.1.1.123,2,되고,되고
DZES20000051.1.1.124,2,이게,이게
DZES20000051.1.1.124,2,무시로,무시로
DZES20000051.1.1.124,2,기도,기도
DZES20000051.1.1.124,2,하고,하고
DZES20000051.1.1.124,2,무시로,무시로
DZES20000051.1.1.124,2,하나님과,하나님과
DZES20000051.1.1.124,2,대화하는,대화하는
DZES20000051.1.1.124,2,것을,것을
DZES20000051.1.1.125,2,잘,잘
DZES20000051.1.1.125,2,안했다는,안했다는
DZES20000051.1.1.125,2,거,거
DZES20000051.1.1.125,2,하나님깨,하나님깨
DZES20000051.1.1.125,2,기도만,기도만
DZES20000051.1.1.125,2,했지,했지
DZES20000051.1.1.126,2,하나님과,하나님과
DZES20000051.1.1.126,2,막,막
DZES20000051.1.1.126,2,으,으
DZES20000051.1.1.126,2,이렇게,이렇게
DZES20000051.1.1.126,2,현장에서는,현장에서는
DZES20000051.1.1.127,2,현실에서,현실에서
DZES20000051.1.1.127,2,하나님이,하나님이
DZES20000051.1.1.127,2,지금,지금
DZES20000051.1.1.127,2,현재,현재
DZES20000051.1.1.127,2,이렇게,이렇게
DZES20000051.1.1.127,2,이렇게,이렇게
DZES20000051.1.1.127,2,이래요.,이래요.
DZES20000051.1.1.128,2,조근조근,조근조근
DZES20000051.1.1.128,2,엄마한테,엄마한테
DZES20000051.1.1.128,2,예,예
DZES20000051.1.1.128,2,아버지,아버지
DZES20000051.1.1.128,2,이야기를,이야기를
DZES20000051.1.1.128,2,했지,했지
DZES20000051.1.1.128,2,그렇게,그렇게
DZES20000051.1.1.128,2,그게,그게
DZES20000051.1.1.128,2,습관이,습관이
DZES20000051.1.1.128,2,안,안
DZES20000051.1.1.128,2,됐다는,됐다는
DZES20000051.1.1.128,2,거,거
DZES20000051.1.1.129,2,나는,나는
DZES20000051.1.1.129,2,인제,인제
DZES20000051.1.1.129,2,그걸,그걸
DZES20000051.1.1.129,2,깨달은,깨달은
DZES20000051.1.1.129,2,게,게
DZES20000051.1.1.129,2,아,아
DZES20000051.1.1.129,2,내,내
DZES20000051.1.1.129,2,평소에도,평소에도
DZES20000051.1.1.129,2,그냥,그냥
DZES20000051.1.1.129,2,평상시에도,평상시에도
DZES20000051.1.1.129,2,이렇게,이렇게
DZES20000051.1.1.129,2,하나님께,하나님께
DZES20000051.1.1.130,2,그냥,그냥
DZES20000051.1.1.130,2,항상,항상
DZES20000051.1.1.130,2,주고받고,주고받고
DZES20000051.1.1.130,2,대화,대화
DZES20000051.1.1.130,2,대화,대화
DZES20000051.1.1.130,2,기도를,기도를
DZES20000051.1.1.130,2,안,안
DZES20000051.1.1.130,2,했다는,했다는
DZES20000051.1.1.130,2,거,거
DZES20000051.1.1.130,2,이,#이
DZES20000051.1.1.131,2,대화하는게,대화하는게
DZES20000051.1.1.131,2,좋잖아,좋잖아
DZES20000051.1.1.131,2,왜,왜
DZES20000051.1.1.131,2,그냐하면,그냐하면
DZES20000051.1.1.132,2,너가,너가
DZES20000051.1.1.132,2,와서,와서
DZES20000051.1.1.132,2,만약에,만약에
DZES20000051.1.1.132,2,너가,너가
DZES20000051.1.1.132,2,와서,와서
DZES20000051.1.1.132,2,나한테,나한테
DZES20000051.1.1.132,2,막,막
DZES20000051.1.1.132,2,이러니,이러니
DZES20000051.1.1.132,2,저러니,저러니
DZES20000051.1.1.132,2,조언도,조언도
DZES20000051.1.1.132,2,이야기,이야기
DZES20000051.1.1.132,2,하는것과,하는것과
DZES20000051.1.1.132,2,그냥,그냥
DZES20000051.1.1.133,2,기도만,기도만
DZES20000051.1.1.133,2,하고,하고
DZES20000051.1.1.133,2,나를,나를
DZES20000051.1.1.133,2,얼굴도,얼굴도
DZES20000051.1.1.133,2,안보고,안보고
DZES20000051.1.1.133,2,하는,하는
DZES20000051.1.1.133,2,것과,것과
DZES20000051.1.1.133,2,다르잖아,다르잖아
DZES20000051.1.1.134,2,이게,이게
DZES20000051.1.1.134,2,항상,항상
DZES20000051.1.1.134,2,얼굴,얼굴
DZES20000051.1.1.134,2,보면서,보면서
DZES20000051.1.1.134,2,이야기,이야기
DZES20000051.1.1.134,2,하는,하는
DZES20000051.1.1.134,2,거,거
DZES20000051.1.1.134,2,그러니까,그러니까
DZES20000051.1.1.134,2,우리가,우리가
DZES20000051.1.1.134,2,하나님께,하나님께
DZES20000051.1.1.134,2,그냥,그냥
DZES20000051.1.1.134,2,항상,항상
DZES20000051.1.1.135,2,무시로,무시로
DZES20000051.1.1.135,2,기대하는,기대하는
DZES20000051.1.1.135,2,것은,것은
DZES20000051.1.1.135,2,얼굴,얼굴
DZES20000051.1.1.135,2,구하는,구하는
DZES20000051.1.1.135,2,거잖아,거잖아
DZES20000051.1.1.136,2,이,이
DZES20000051.1.1.136,2,시간에,시간에
DZES20000051.1.1.136,2,이렇게,이렇게
DZES20000051.1.1.136,2,하나님,하나님
DZES20000051.1.1.136,2,얼굴,얼굴
DZES20000051.1.1.136,2,바라보며,바라보며
DZES20000051.1.1.136,2,서로,서로
DZES20000051.1.1.136,2,대화하는,대화하는
DZES20000051.1.1.136,2,거잖아,거잖아
DZES20000051.1.1.137,2,그걸,그걸
DZES20000051.1.1.137,2,되게,되게
DZES20000051.1.1.137,2,즐겨하신다는,즐겨하신다는
DZES20000051.1.1.137,2,거,거
DZES20000051.1.1.138,2,그게,그게
DZES20000051.1.1.138,2,정말,정말
DZES20000051.1.1.138,2,은혜가,은혜가
DZES20000051.1.1.138,2,된다,된다
DZES20000051.1.1.138,2,요즘,요즘
DZES20000051.1.1.138,2,막,막
DZES20000051.1.1.138,2,그게,그게
DZES20000051.1.1.138,2,느껴져,느껴져
DZES20000051.1.1.139,2,근게,근게
DZES20000051.1.1.139,2,무시로,무시로
DZES20000051.1.1.139,2,그냥,그냥
DZES20000051.1.1.139,2,말하잖아,말하잖아
DZES20000051.1.1.140,2,이마,이마
DZES20000051.1.1.140,2,저마,저마
DZES20000051.1.1.140,2,아,아
DZES20000051.1.1.140,2,지금,지금
DZES20000051.1.1.140,2,이래요,이래요
DZES20000051.1.1.140,2,어,어
DZES20000051.1.1.140,2,우리,우리
DZES20000051.1.1.141,2,&name5&가,&name5&가
DZES20000051.1.1.141,2,지금,지금
DZES20000051.1.1.141,2,이,이
DZES20000051.1.1.141,2,시간에,시간에
DZES20000051.1.1.141,2,이제,이제
DZES20000051.1.1.141,2,기도도,기도도
DZES20000051.1.1.141,2,그냥,그냥
DZES20000051.1.1.141,2,하나님,하나님
DZES20000051.1.1.141,2,아버지가,아버지가
DZES20000051.1.1.142,2,막,막
DZES20000051.1.1.142,2,앉아서,앉아서
DZES20000051.1.1.142,2,무릎,무릎
DZES20000051.1.1.142,2,꿇고,꿇고
DZES20000051.1.1.142,2,하는,하는
DZES20000051.1.1.142,2,그,그
DZES20000051.1.1.142,2,기도만이,기도만이
DZES20000051.1.1.142,2,기도가,기도가
DZES20000051.1.1.142,2,아니고,아니고
DZES20000051.1.1.142,2,이,#이
DZES20000051.1.1.143,2,응?,응?
DZES20000051.1.1.143,2,지금,지금
DZES20000051.1.1.143,2,이,이
DZES20000051.1.1.143,2,시간,시간
DZES20000051.1.1.143,2,우리,우리
DZES20000051.1.1.143,2,&name5&에게,&name5&에게
DZES20000051.1.1.143,2,주역으로,주역으로
DZES20000051.1.1.143,2,덮으시고,덮으시고
DZES20000051.1.1.143,2,우리,우리
DZES20000051.1.1.143,2,&name5&의,&name5&의
DZES20000051.1.1.143,2,생각과,생각과
DZES20000051.1.1.143,2,마음을,마음을
DZES20000051.1.1.143,2,좀,좀
DZES20000051.1.1.143,2,지켜주세요.,지켜주세요.
DZES20000051.1.1.144,2,그,그
DZES20000051.1.1.144,2,심려,심려
DZES20000051.1.1.144,2,가운데,가운데
DZES20000051.1.1.144,2,늘,늘
DZES20000051.1.1.144,2,감사하게,감사하게
DZES20000051.1.1.144,2,그냥,그냥
DZES20000051.1.1.144,2,지켜주세요,지켜주세요
DZES20000051.1.1.144,2,그냥,그냥
DZES20000051.1.1.144,2,무시를,무시를
DZES20000051.1.1.144,2,하고,하고
DZES20000051.1.1.144,2,다닌다는,다닌다는
DZES20000051.1.1.144,2,그,그
DZES20000051.1.1.144,2,나도,나도
DZES20000051.1.1.144,2,평가하고,평가하고
DZES20000051.1.1.144,2,하나님과,하나님과
DZES20000051.1.1.145,2,가까이,가까이
DZES20000051.1.1.146,2,하는게,하는게
DZES20000051.1.1.146,2,느껴져,느껴져
DZES20000051.1.1.146,2,그러면,그러면
DZES20000051.1.1.146,2,이제,이제
DZES20000051.1.1.146,2,하나님,하나님
DZES20000051.1.1.146,2,소리도,소리도
DZES20000051.1.1.146,2,들려,들려
DZES20000051.1.1.146,2,내,내
DZES20000051.1.1.146,2,마음,마음
DZES20000051.1.1.146,2,심령,심령
DZES20000051.1.1.146,2,가운데,가운데
DZES20000051.1.1.146,2,그러듯이,그러듯이
DZES20000051.1.1.147,2,&name1&,&name1&
DZES20000051.1.1.147,2,너도,너도
DZES20000051.1.1.147,2,그걸,그걸
DZES20000051.1.1.147,2,한,한
DZES20000051.1.1.147,2,번,번
DZES20000051.1.1.147,2,한,한
DZES20000051.1.1.147,2,번,번
DZES20000051.1.1.147,2,이렇게,이렇게
DZES20000051.1.1.147,2,생각하면서,생각하면서
DZES20000051.1.1.147,2,믿음을,믿음을
DZES20000051.1.1.147,2,한,한
DZES20000051.1.1.147,2,번,번
DZES20000051.1.1.147,2,한,한
DZES20000051.1.1.147,2,번,번
DZES20000051.1.1.147,2,해봐봐,해봐봐
DZES20000051.1.1.147,2,응,응
DZES20000051.1.1.148,2,이게,이게
DZES20000051.1.1.148,2,쉽게,쉽게
DZES20000051.1.1.148,2,생각은,생각은
DZES20000051.1.1.148,2,그거라,그거야
DZES20000051.1.1.148,2,거난,그니까
DZES20000051.1.1.148,2,결혼했으니까,결혼했으니까
DZES20000051.1.1.148,2,알지,알지
DZES20000051.1.1.148,2,이제,이제
DZES20000051.1.1.149,2,엄마와,엄마와
DZES20000051.1.1.149,2,같이,같이
DZES20000051.1.1.149,2,이렇게,이렇게
DZES20000051.1.1.149,2,항상,항상
DZES20000051.1.1.149,2,대화하는,대화하는
DZES20000051.1.1.149,2,거,거
DZES20000051.1.1.149,2,엄마에게,엄마에게
DZES20000051.1.1.149,2,좋은,좋은
DZES20000051.1.1.149,2,좀,좀
DZES20000051.1.1.149,2,이야기,이야기
DZES20000051.1.1.149,2,이야기,이야기
DZES20000051.1.1.149,2,하는,하는
DZES20000051.1.1.149,2,거,거
DZES20000051.1.1.149,2,그거,그거
DZES20000051.1.1.149,2,그게,그게
DZES20000051.1.1.150,2,습관이,습관이
DZES20000051.1.1.150,2,되면,되면
DZES20000051.1.1.150,2,되게,되게
DZES20000051.1.1.150,2,좋을,좋을
DZES20000051.1.1.150,2,거,거
DZES20000051.1.1.150,2,닮다,같다
DZES20000051.1.1.151,2,하나님과도,하나님과도
DZES20000051.1.1.151,2,그냥,그냥
DZES20000051.1.1.151,2,대화,대화
DZES20000051.1.1.151,2,응,응
DZES20000051.1.1.151,2,하나님,하나님
DZES20000051.1.1.152,2,그냥,그냥
DZES20000051.1.1.152,2,그때,그때
DZES20000051.1.1.152,2,그때,그때
DZES20000051.1.1.152,2,이,이
DZES20000051.1.1.152,2,순간,순간
DZES20000051.1.1.152,2,순간,순간
DZES20000051.1.1.152,2,이렇게,이렇게
DZES20000051.1.1.153,2,대화하는,대화하는
DZES20000051.1.1.153,2,게,게
DZES20000051.1.1.153,2,너무,너무
DZES20000051.1.1.153,2,좋은,좋은
DZES20000051.1.1.153,2,거,거
DZES20000051.1.1.153,2,닮안,같아서
DZES20000051.1.1.154,3,응,응
DZES20000051.1.1.155,2,그것도,그것도
DZES20000051.1.1.155,2,필요하고,필요하고
DZES20000051.1.1.155,2,인제,인제
DZES20000051.1.1.155,2,시간을,시간을
DZES20000051.1.1.155,2,정해,정해
DZES20000051.1.1.155,2,놓고,놓고
DZES20000051.1.1.155,2,작정해서,작정해서
DZES20000051.1.1.155,2,기도하고,기도하고
DZES20000051.1.1.155,2,그런,그런
DZES20000051.1.1.156,2,다,다
DZES20000051.1.1.156,2,필요한,필요한
DZES20000051.1.1.156,2,건데,건데
DZES20000051.1.1.156,2,이렇게,이렇게
DZES20000051.1.1.156,2,전부,전부
DZES20000051.1.1.156,2,다,다
DZES20000051.1.1.156,2,이렇게,이렇게
DZES20000051.1.1.156,2,활용하면,활용하면
DZES20000051.1.1.156,2,하나님,하나님
DZES20000051.1.1.156,2,기뻐하시는,기뻐하시는
DZES20000051.1.1.157,3,응,응
DZES20000051.1.1.158,2,이,이
DZES20000051.1.1.158,2,그,그
DZES20000051.1.1.158,2,영적이랑,영적이랑
DZES20000051.1.1.158,2,기쁨이,기쁨이
DZES20000051.1.1.158,2,좀,좀
DZES20000051.1.1.158,2,이렇게,이렇게
DZES20000051.1.1.158,2,샘솟는,샘솟는
DZES20000051.1.1.158,2,게,게
DZES20000051.1.1.158,2,알아지겠더라,알아지겠더라
DZES20000051.1.1.159,3,맞아,맞아
DZES20000051.1.1.160,3,다,다
DZES20000051.1.1.160,3,필요한데,필요한데
DZES20000051.1.1.160,3,어,어
DZES20000051.1.1.160,3,{laughing},{laughing}
DZES20000051.1.1.161,2,{laughing},{laughing}
DZES20000051.1.1.161,2,게메,그니까
DZES20000051.1.1.161,2,요즘에,요즘에
DZES20000051.1.1.162,2,한,한
DZES20000051.1.1.162,2,달에,달에
DZES20000051.1.1.162,2,한,한
DZES20000051.1.1.162,2,번씩,번씩
DZES20000051.1.1.162,2,가니까,가니까
DZES20000051.1.1.163,1,들리고,들리고
DZES20000051.1.1.163,1,이시맨요,있어요
DZES20000051.1.1.164,2,{laughing},{laughing}
DZES20000051.1.1.165,2,아이,아이
DZES20000051.1.1.165,2,좋지,좋지
DZES20000051.1.1.166,2,여기,여기
DZES20000051.1.1.166,2,싫어하는,싫어하는
DZES20000051.1.1.166,2,얘기,얘기
DZES20000051.1.1.166,2,하면,하면
DZES20000051.1.1.166,2,안된다고,안된다고
DZES20000051.1.1.166,2,했지,했지
DZES20000051.1.1.166,2,않애?,않애?
DZES20000051.1.1.166,2,여기,여기
DZES20000051.1.1.166,2,괜찮아,괜찮아
DZES20000051.1.1.167,3,아,아
DZES20000051.1.1.167,3,그쵸,그쵸
DZES20000051.1.1.167,3,응,응
DZES20000051.1.1.168,1,응,응
DZES20000051.1.1.169,1,영,이렇게
DZES20000051.1.1.169,1,했는데,했는데
DZES20000051.1.1.169,1,뭐라고,뭐라고
DZES20000051.1.1.169,1,하면은,하면은
DZES20000051.1.1.170,1,하나님의,하나님의
DZES20000051.1.1.170,1,저주가,저주가
DZES20000051.1.1.170,1,그들,그들
DZES20000051.1.1.170,1,머리,머리
DZES20000051.1.1.170,1,위에,위에
DZES20000051.1.1.170,1,강력히,강력히
DZES20000051.1.1.170,1,부어,부어
DZES20000051.1.1.170,1,달라고,달라고
DZES20000051.1.1.170,1,강력히,강력히
DZES20000051.1.1.170,1,선포할,선포할
DZES20000051.1.1.170,1,겁니다.,겁니다.
DZES20000051.1.1.171,1,강력한,강력한
DZES20000051.1.1.171,1,저주가,저주가
DZES20000051.1.1.172,2,이,이
DZES20000051.1.1.172,2,나는,나는
DZES20000051.1.1.172,2,&name6&,&name6&
DZES20000051.1.1.172,2,목사님,목사님
DZES20000051.1.1.172,2,말씀,말씀
DZES20000051.1.1.172,2,내가,내가
DZES20000051.1.1.172,2,이,#이
DZES20000051.1.1.172,2,적었어,적었어
DZES20000051.1.1.173,2,거기서,거기서
DZES20000051.1.1.173,2,듣고,듣고
DZES20000051.1.1.173,2,와서,와서
DZES20000051.1.1.173,2,또,또
DZES20000051.1.1.173,2,와서,와서
DZES20000051.1.1.173,2,이제,이제
DZES20000051.1.1.174,2,저건?,저건?
DZES20000051.1.1.174,2,그,그
DZES20000051.1.1.174,2,말씀이,말씀이
DZES20000051.1.1.174,2,또,또
DZES20000051.1.1.174,2,이게,이게
DZES20000051.1.1.174,2,딱,딱
DZES20000051.1.1.174,2,오는,오는
DZES20000051.1.1.174,2,거라,거야
DZES20000051.1.1.174,2,마음에,마음에
DZES20000051.1.1.174,2,이,#이
DZES20000051.1.1.175,2,응,응
DZES20000051.1.1.175,2,있잖아,있잖아
DZES20000051.1.1.175,2,예수께서,예수께서
DZES20000051.1.1.175,2,새례를,새례를
DZES20000051.1.1.175,2,받으시고,받으시고
DZES20000051.1.1.175,2,곧,곧
DZES20000051.1.1.175,2,물에서,물에서
DZES20000051.1.1.175,2,올라오실새,올라오실새
DZES20000051.1.1.176,2,하늘이,하늘이
DZES20000051.1.1.176,2,열리고,열리고
DZES20000051.1.1.176,2,하나님의,하나님의
DZES20000051.1.1.176,2,성령이,성령이
DZES20000051.1.1.176,2,비둘기같이,비둘기같이
DZES20000051.1.1.176,2,내려,내려
DZES20000051.1.1.176,2,자기에,자기에
DZES20000051.1.1.176,2,임하시더라,임하시더라
DZES20000051.1.1.176,2,이제,이제
DZES20000051.1.1.177,2,그랬고,그랬고
DZES20000051.1.1.177,2,밑에,밑에
DZES20000051.1.1.177,2,인제,인제
DZES20000051.1.1.177,2,하늘로부터,하늘로부터
DZES20000051.1.1.177,2,소리가,소리가
DZES20000051.1.1.177,2,있어,있어
DZES20000051.1.1.177,2,하나님,하나님
DZES20000051.1.1.177,2,소리가,소리가
DZES20000051.1.1.177,2,있었다는,있었다는
DZES20000051.1.1.177,2,거잖아,거잖아
DZES20000051.1.1.177,2,이,#이
DZES20000051.1.1.178,2,말씀하시되,말씀하시되
DZES20000051.1.1.178,2,이는,이는
DZES20000051.1.1.178,2,내,내
DZES20000051.1.1.178,2,사랑하는,사랑하는
DZES20000051.1.1.178,2,아들이요,아들이요
DZES20000051.1.1.179,2,내가,내가
DZES20000051.1.1.179,2,기뻐하는,기뻐하는
DZES20000051.1.1.179,2,자시로다,자시로다
DZES20000051.1.1.179,2,그랬잖아,그랬잖아
DZES20000051.1.1.179,2,하느님께,하느님께
DZES20000051.1.1.179,2,했지만,했지만
DZES20000051.1.1.179,2,이게,이게
DZES20000051.1.1.180,2,나한테,나한테
DZES20000051.1.1.180,2,할,할
DZES20000051.1.1.180,2,소리도,소리도
DZES20000051.1.1.180,2,있고,있고
DZES20000051.1.1.180,2,지,지
DZES20000051.1.1.180,2,응,응
DZES20000051.1.1.180,2,너한테두,너한테두
DZES20000051.1.1.180,2,하구,하구
DZES20000051.1.1.180,2,다,다
DZES20000051.1.1.180,2,우리,우리
DZES20000051.1.1.180,2,자기가,자기가
DZES20000051.1.1.180,2,각자,각자
DZES20000051.1.1.180,2,자기,자기
DZES20000051.1.1.180,2,믿음을,믿음을
DZES20000051.1.1.180,2,받는거야,받는거야
DZES20000051.1.1.181,2,그래서,그래서
DZES20000051.1.1.181,2,이,이
DZES20000051.1.1.181,2,말씀이,말씀이
DZES20000051.1.1.181,2,확,확
DZES20000051.1.1.181,2,와,와
DZES20000051.1.1.181,2,닿았고,닿았고
DZES20000051.1.1.182,2,내,내
DZES20000051.1.1.182,2,목사님을,목사님을
DZES20000051.1.1.182,2,간지,간지
DZES20000051.1.1.183,2,간증이,간증이
DZES20000051.1.1.183,2,확실하잖아,확실하잖아
DZES20000051.1.1.183,2,목사님은,목사님은
DZES20000051.1.1.183,2,간증,간증
DZES20000051.1.1.183,2,자기,자기
DZES20000051.1.1.183,2,열등감,열등감
DZES20000051.1.1.183,2,응,응
DZES20000051.1.1.184,2,결핍,결핍
DZES20000051.1.1.185,2,어렸을,어렸을
DZES20000051.1.1.185,2,때,때
DZES20000051.1.1.185,2,자기가,자기가
DZES20000051.1.1.185,2,못생기고,못생기고
DZES20000051.1.1.185,2,공부,공부
DZES20000051.1.1.185,2,못하고,못하고
DZES20000051.1.1.185,2,외모,외모
DZES20000051.1.1.185,2,못생기고,못생기고
DZES20000051.1.1.185,2,응,응
DZES20000051.1.1.186,2,인제,인제
DZES20000051.1.1.186,2,그,그
DZES20000051.1.1.186,2,사람들이,사람들이
DZES20000051.1.1.186,2,맨,맨
DZES20000051.1.1.186,2,그렇게,그렇게
DZES20000051.1.1.186,2,하니까,하니까
DZES20000051.1.1.186,2,그,그
